Description,Image,Gender,Specifications
Pure Cotton Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30647769/2024/9/2/794b3061-6238-437e-9041-7b9f6503b9471725269528587-Louis-Philippe-Men-Tshirts-5711725269528197-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Anti Odour Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22326798/2023/3/13/39075c85-9cf4-4f2b-9518-e5bf3ceaecc31678715522434LUXNITROMenWhitePoloCollarAntiOdourPocketsT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26033826/2024/7/18/1180922a-df6a-4281-8a7d-1b1bb93635dd1721294661586-HRX-by-Hrithik-Roshan-Men-Polo-Collar-T-shirt-65417212946611-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Self Designed Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23613014/2023/6/13/18e39188-e3a7-4696-85cd-b432e59a7d801686640661387VanHeusenMenPurpleMandarinCollarT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Micro or Ditsy Print', 'Multipack Set': 'Single', 'Neck': 'Mandarin Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30100635/2024/9/18/c3d32888-32b0-454a-a190-1d5ce15ef44f1726662247740-Kook-N-Keech-Understated-Vibes-Printed-T-shirt-4851726662247-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Polo Collar Casual T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23543798/2023/6/6/f3ad15f4-610f-49b3-aee9-86170812d8d11686051354990maxMenPurplePoloCollarPocketsT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Polo Collar Pure Cotton Tshirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24314800/2023/8/2/2dbeb1fc-d02e-4399-a6d3-aa584484d4d81690981443846Tshirts7.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Knits', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Slim Solid Round Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12275312/2020/9/23/922d796c-7487-41bc-b5ef-52ee47218afe1600852746027-WROGN-Men-Black-Solid-Round-Neck-T-shirt-511600852743638-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual'}"
Men Brand Logo Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30105344/2024/7/11/3a52026c-fcbf-4cf0-8c5f-cb9ea2ae10ab1720678701512-HRX-by-Hrithik-Roshan-Men-Tshirts-4151720678700928-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Colourblocked Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26692208/2023/12/27/ef1af21a-fe86-4b1c-9688-efc240fddf441703692788940AllenSollyMenRedColourblockedPoloCollarT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18086206/2024/4/5/4d4b716b-53eb-4153-af1d-eb9838e432721712301577144-Bewakoof-Men-Red--White-Printed-T-shirt-9151712301577031-11.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Pure Cotton Casual T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29609228/2024/5/29/3c6fd220-65c4-4ec0-ab07-a979981d666f1716964500458-Arrow-Men-Tshirts-2391716964499980-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Henley Neck Slim Fit T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24575548/2023/8/21/b6f0f2a9-d2ec-45fe-88c8-37d53b23b1ae1692620236982JackJonesMenWhiteHenleyNeckPocketsSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Henley Neck'}"
Polo Collar Lounge Tshirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28138234/2024/8/14/aa70fd41-207f-4868-8a71-bf089c256a5f1723609156639-Lux-Cozi-Polo-Collar-Lounge-Tshirts-3721723609156070-2.jpg",men,"{'Fabric': 'Cotton Blend', 'Neck': 'Polo Collar', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Oversized Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29409754/2024/5/7/bf7e8a56-dfe2-4d62-8f40-514cc0030f8f1715101052430ADROMenStripedPoloCollarPocketsT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single'}"
Printed Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/1bAI6MtV_051f5b7429b04db2b868f9a61bfe4ac1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Men Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23053334/2023/8/16/0d864f81-f80f-483f-9883-f646c9714a9d1692161704547-The-Indian-Garage-Co-Cotton-Polyester-Regular-Fit-Placement--1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27790680/2024/2/22/57617b89-b983-409b-8581-cf9c998df6741708622212313RedTapeMenPureCottonPocketsT-shirt1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Raw Edge Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344364/2024/5/3/ba8f74ae-2191-474a-9bc4-a0c271e83e091714748177101GreenfibreMenPrintedPoloCollarTropicalRawEdgeSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Tropical', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26259388/2023/12/5/51b86106-7742-4967-90b7-5af5ae3819401701799994521ManiacMenGreenPoloCollarT-shirt1.jpg",men,"{'Closure': 'Zip', 'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single'}"
Striped Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28560392/2024/6/28/7cd0d80f-4c72-4b69-92e0-b20b50ea0c901719567951136-Roadster-Men-Tshirts-1161719567950684-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Nautical', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28927604/2024/4/13/db0999b8-fd5b-49bf-9b03-bbd70fcbc62b1713016141117Tshirts1.jpg",men,"{'Fit': 'Regular Fit', 'Length': 'Longline', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual', 'Package Contains': '1 t-shirt'}"
Polo Collar Sports T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22578566/2023/3/30/5e4b9798-a077-4d8c-ae31-cb684d510a3a1680173389626Tshirts1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Oversized Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26710900/2024/4/27/cc04f03d-3013-4966-b663-4e07134731301714190062071-NOBERO-Round-Neck-Short-Sleeves-Oversized-Cotton-T-shirt-363-7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Solid T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/19/QwzrYRQT_c90858484d5945f788f809dd1c989165.jpg",men,"{'Closure': 'Button', 'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single'}"
Men Self Design T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/29/7CaLFWlO_91f618b60aa54ecab1d156769d564bcc.jpg",men,"{'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Henley Neck Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28611452/2024/4/1/14498e50-1ab2-4598-861a-b8c16aa3693c1711975067286PowerlookMenHenleyNeckPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Nautical', 'Multipack Set': 'Single', 'Neck': 'Henley Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28064420/2024/3/7/b14d1e87-0de9-4ceb-a0bc-bf31e24efaf11709756030103RedTapeMenPureCottonPocketsT-shirt1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Indigo', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Unisex Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29443122/2024/5/9/d70a2f3f-b8d5-4fb2-9eeb-3ca5e825e0741715246842397DILLINGERUnisexPrintedPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Longline', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Oversized Dyed T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30575840/2024/8/29/64a079c5-c62c-46b0-a5aa-bec4149d92241724908210475-Powerlook-Men-Dyed-Round-Neck-Oversized-T-Shirt-924172490820-2.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Polyester', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Tie and Dye', 'Multipack Set': 'Single', 'Neck': 'Round Neck'}"
Pure Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23944998/2023/7/10/0767a088-30f1-472b-867b-44890d3c29e91688962507212Tshirts1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Colourblocked Polo Collar Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7196053/2019/3/4/37675b61-ac54-493d-a1ae-b4db086075ee1551701172784-Roadster-Men-White-Colourblocked-Polo-Collar-T-shirt-2331551-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual', 'Pattern': 'Colourblocked'}"
Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/17/7n8wLqtc_cd9c03f162a346bf96470ffaaa77e9ce.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Printed Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28154060/2024/5/29/b87c5212-b6a5-41d2-8d72-a4c0dfd0f5e91716962924405-Aeropostale-Men-Tshirts-1421716962923969-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton Oversized T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27974036/2024/3/1/8cec931d-5d6c-4426-9fba-133d566f19391709288413792CrazymonkUnisexPrintedPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Placement Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Navy Blue Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/13/O4uBk8JE_788797222fdf47d3bd2ea17fba88c73b.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Men Solid T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/23/XHwpqEyp_46d65869d4114c1badc64721c9a0be67.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23053386/2023/8/14/fe27c7fd-f9ca-40ee-bea6-c70419a00c8c1692012886765-The-Indian-Garage-Co-Cotton-Polyester-Regular-Fit-Placement--1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Oversized Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26858810/2024/3/19/038d09b0-220e-488d-8707-d0b6c1b769991710836863241-NOBERO-Graphic-Printed-Oversized-T-shirt-6021710836863167-7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Oversized Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26710900/2024/4/27/cc04f03d-3013-4966-b663-4e07134731301714190062071-NOBERO-Round-Neck-Short-Sleeves-Oversized-Cotton-T-shirt-363-7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Super Combed Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11443762/2024/2/1/5c53ecb2-a7db-4921-b9c7-b00c25609bee1706786033652-Jockey-Men-White-Super-Combed-Cotton-T-shirt-545170678603335-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Polo Collar Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344396/2024/5/3/2e159c8a-38e1-41db-997f-f9131c9063a01714748179118GreenfibreMenStripedPoloCollarPocketsSlimFitT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Polo Collar Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28342370/2024/3/19/f9058b2b-604b-4c64-a58b-cb30d41b92eb1710786879093JackJonesMenPoloCollarSlimFitT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Solid Mandarin Collar Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11677100/2024/3/4/fdb7cf0d-9c9e-41d4-bbc0-4bd9cb5ac4b01709544935233-Urbano-Fashion-Men-White-Solid-Mandarin-Collar-Pure-Cotton-T-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Mandarin Collar', 'Occasion': 'Casual'}"
Printed Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23241768/2023/5/17/285a4a85-824c-436e-b427-fdf2987ced381684331650456SPYKARMenGreyFloralPrintedPoloCollarTropicalPocketsSlimFitT-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Floral Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27506790/2024/3/28/071aaa65-659c-4267-8906-128c1a9df14c1711626201880-Kook-N-Keech-Men-Tshirts-7611711626201500-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Striped Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23967768/2024/3/13/0923f487-1bf2-4a13-9732-6326a47398541710321906649-Nautica-Men-Tshirts-9511710321906372-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Cotton Printed Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28607588/2024/9/23/cdc1f69f-64a4-45d2-8b5c-9b312082c0d51727091928628-Nautica-Men-Tshirts-7451727091928260-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700946/2017/2/21/11487675507806-HRX-by-Hrithik-Roshan-Men-Off-white-Printed-Round-Neck-T-Shirt-211487675507525-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Sports', 'Pattern': 'Printed', 'Pattern Coverage': 'Chest'}"
Men Pack of 2 Solid Cotton Lounge Tshirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20716592/2022/11/11/f347d4cc-81ac-474a-91ad-67701b4df9611668173241378LoungeTshirts1.jpg",men,"{'Fabric': 'Cotton', 'Multipack Set': '2', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Pure Cotton Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30647769/2024/9/2/794b3061-6238-437e-9041-7b9f6503b9471725269528587-Louis-Philippe-Men-Tshirts-5711725269528197-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Brand Logo Print T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23098826/2023/6/1/cc45ed4e-c14a-495a-bc37-05282344e7841685601948322-FCUK-Men-Tshirts-691685601947848-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Pure Cotton Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/17/6uiFvUIa_f0cd71449b3d43dab3fbca01494ec32b.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
